Sale_ID,Customer_ID,Vehicle_Model_sale,Year,Price,Sale_Date,Region,Sale_Year,Sale_Month,Service_ID,Vehicle_Model_service,Service_Type,Service_Cost,Service_Date,Service_Year,Service_Month,Customer_Lifetime_Value
1067.0,1824,Suzuki Alto,2023.0,5852409.0,2021-01-13,Peshawar,2021.0,1.0,5725.0,Honda City,Brake Service,67535.0,2024-08-30,2024.0,8.0,5919944.0
1067.0,1824,Suzuki Alto,2023.0,5852409.0,2021-01-13,Peshawar,2021.0,1.0,6285.0,Honda Civic,Oil Change,23304.0,2022-10-02,2022.0,10.0,5875713.0
1490.0,1824,Hyundai Tucson,2023.0,5795184.0,2024-02-19,Faisalabad,2024.0,2.0,442.0,MG HS,Battery Replacement,60335.0,2024-05-31,2024.0,5.0,5855519.0
1490.0,1824,Hyundai Tucson,2023.0,5795184.0,2024-02-19,Faisalabad,2024.0,2.0,5725.0,Honda City,Brake Service,67535.0,2024-08-30,2024.0,8.0,5862719.0
1490.0,1824,Hyundai Tucson,2023.0,5795184.0,2024-02-19,Faisalabad,2024.0,2.0,6285.0,Honda Civic,Oil Change,23304.0,2022-10-02,2022.0,10.0,5818488.0
2906.0,1824,Honda Civic,2020.0,5754342.0,2021-09-29,Multan,2021.0,9.0,442.0,MG HS,Battery Replacement,60335.0,2024-05-31,2024.0,5.0,5814677.0
2906.0,1824,Honda Civic,2020.0,5754342.0,2021-09-29,Multan,2021.0,9.0,5725.0,Honda City,Brake Service,67535.0,2024-08-30,2024.0,8.0,5821877.0
2906.0,1824,Honda Civic,2020.0,5754342.0,2021-09-29,Multan,2021.0,9.0,6285.0,Honda Civic,Oil Change,23304.0,2022-10-02,2022.0,10.0,5777646.0
7017.0,1824,Suzuki Cultus,2018.0,1551289.0,2021-07-10,Peshawar,2021.0,7.0,442.0,MG HS,Battery Replacement,60335.0,2024-05-31,2024.0,5.0,1611624.0
7017.0,1824,Suzuki Cultus,2018.0,1551289.0,2021-07-10,Peshawar,2021.0,7.0,5725.0,Honda City,Brake Service,67535.0,2024-08-30,2024.0,8.0,1618824.0
7017.0,1824,Suzuki Cultus,2018.0,1551289.0,2021-07-10,Peshawar,2021.0,7.0,6285.0,Honda Civic,Oil Change,23304.0,2022-10-02,2022.0,10.0,1574593.0
7734.0,1824,Honda Civic,2019.0,2897352.0,2022-07-22,Lahore,2022.0,7.0,442.0,MG HS,Battery Replacement,60335.0,2024-05-31,2024.0,5.0,2957687.0
7734.0,1824,Honda Civic,2019.0,2897352.0,2022-07-22,Lahore,2022.0,7.0,5725.0,Honda City,Brake Service,67535.0,2024-08-30,2024.0,8.0,2964887.0
7734.0,1824,Honda Civic,2019.0,2897352.0,2022-07-22,Lahore,2022.0,7.0,6285.0,Honda Civic,Oil Change,23304.0,2022-10-02,2022.0,10.0,2920656.0
622.0,1825,Suzuki Cultus,2020.0,7941413.0,2021-07-24,Quetta,2021.0,7.0,,,,,,,,
3657.0,1825,Suzuki Cultus,2015.0,3888565.0,2022-04-15,Multan,2022.0,4.0,,,,,,,,
7772.0,1825,Suzuki Cultus,2021.0,9251144.0,2024-10-13,Lahore,2024.0,10.0,,,,,,,,
9952.0,1826,Kia Sportage,2021.0,1520195.0,2023-05-02,Islamabad,2023.0,5.0,2623.0,Toyota Fortuner,Engine Check,36645.0,2025-09-08,2025.0,9.0,1556840.0
2058.0,1827,Changan Alsvin,2016.0,9672968.0,2021-08-31,Islamabad,2021.0,8.0,52.0,Toyota Fortuner,Engine Check,57528.0,2024-10-03,2024.0,10.0,9730496.0
2058.0,1827,Changan Alsvin,2016.0,9672968.0,2021-08-31,Islamabad,2021.0,8.0,388.0,Kia Sportage,Engine Check,53377.0,2025-06-25,2025.0,6.0,9726345.0
2058.0,1827,Changan Alsvin,2016.0,9672968.0,2021-08-31,Islamabad,2021.0,8.0,405.0,Toyota Fortuner,Engine Check,29270.0,2025-09-09,2025.0,9.0,9702238.0
2058.0,1827,Changan Alsvin,2016.0,9672968.0,2021-08-31,Islamabad,2021.0,8.0,3845.0,Suzuki Cultus,Engine Check,41735.0,2024-01-24,2024.0,1.0,9714703.0
536.0,1828,Kia Sportage,2022.0,4605559.0,2023-03-06,Islamabad,2023.0,3.0,9069.0,Toyota Fortuner,Tire Rotation,66171.0,2023-04-19,2023.0,4.0,4671730.0
2232.0,1828,Hyundai Tucson,2017.0,6518827.0,2023-01-25,Peshawar,2023.0,1.0,9069.0,Toyota Fortuner,Tire Rotation,66171.0,2023-04-19,2023.0,4.0,6584998.0
4905.0,1828,MG HS,2015.0,7339641.0,2025-04-09,Islamabad,2025.0,4.0,9069.0,Toyota Fortuner,Tire Rotation,66171.0,2023-04-19,2023.0,4.0,7405812.0
839.0,1829,Changan Alsvin,2023.0,7555803.0,2022-09-14,Multan,2022.0,9.0,666.0,MG HS,Brake Service,51343.0,2024-01-26,2024.0,1.0,7607146.0
839.0,1829,Changan Alsvin,2023.0,7555803.0,2022-09-14,Multan,2022.0,9.0,9538.0,Honda Civic,Brake Service,61718.0,2025-06-14,2025.0,6.0,7617521.0
1318.0,1829,Suzuki Cultus,2022.0,5563285.0,2025-05-01,Faisalabad,2025.0,5.0,666.0,MG HS,Brake Service,51343.0,2024-01-26,2024.0,1.0,5614628.0
1318.0,1829,Suzuki Cultus,2022.0,5563285.0,2025-05-01,Faisalabad,2025.0,5.0,9538.0,Honda Civic,Brake Service,61718.0,2025-06-14,2025.0,6.0,5625003.0
2351.0,1829,Toyota Fortuner,2018.0,6364441.0,2023-11-14,Peshawar,2023.0,11.0,666.0,MG HS,Brake Service,51343.0,2024-01-26,2024.0,1.0,6415784.0
2351.0,1829,Toyota Fortuner,2018.0,6364441.0,2023-11-14,Peshawar,2023.0,11.0,9538.0,Honda Civic,Brake Service,61718.0,2025-06-14,2025.0,6.0,6426159.0
4307.0,1829,Honda City,2020.0,6429557.0,2021-01-03,Faisalabad,2021.0,1.0,666.0,MG HS,Brake Service,51343.0,2024-01-26,2024.0,1.0,6480900.0
4307.0,1829,Honda City,2020.0,6429557.0,2021-01-03,Faisalabad,2021.0,1.0,9538.0,Honda Civic,Brake Service,61718.0,2025-06-14,2025.0,6.0,6491275.0
2937.0,1830,Suzuki Alto,2020.0,1856568.0,2021-06-24,Faisalabad,2021.0,6.0,7539.0,Suzuki Alto,Oil Change,43986.0,2023-08-02,2023.0,8.0,1900554.0
4400.0,1831,MG HS,2017.0,1304152.0,2022-04-10,Islamabad,2022.0,4.0,2946.0,Kia Sportage,Tire Rotation,18500.0,2023-08-05,2023.0,8.0,1322652.0
4400.0,1831,MG HS,2017.0,1304152.0,2022-04-10,Islamabad,2022.0,4.0,8862.0,Kia Sportage,Oil Change,36161.0,2025-07-17,2025.0,7.0,1340313.0
4400.0,1831,MG HS,2017.0,1304152.0,2022-04-10,Islamabad,2022.0,4.0,9439.0,Toyota Corolla,Engine Check,27999.0,2021-12-19,2021.0,12.0,1332151.0
9936.0,1831,Honda City,2020.0,7237810.0,2023-07-23,Peshawar,2023.0,7.0,2946.0,Kia Sportage,Tire Rotation,18500.0,2023-08-05,2023.0,8.0,7256310.0
9936.0,1831,Honda City,2020.0,7237810.0,2023-07-23,Peshawar,2023.0,7.0,8862.0,Kia Sportage,Oil Change,36161.0,2025-07-17,2025.0,7.0,7273971.0
9936.0,1831,Honda City,2020.0,7237810.0,2023-07-23,Peshawar,2023.0,7.0,9439.0,Toyota Corolla,Engine Check,27999.0,2021-12-19,2021.0,12.0,7265809.0
5638.0,1832,Toyota Corolla,2018.0,3241350.0,2023-08-26,Multan,2023.0,8.0,1449.0,Toyota Fortuner,Battery Replacement,6029.0,2025-02-05,2025.0,2.0,3247379.0
5638.0,1832,Toyota Corolla,2018.0,3241350.0,2023-08-26,Multan,2023.0,8.0,3117.0,Suzuki Alto,Brake Service,63937.0,2021-12-10,2021.0,12.0,3305287.0
7763.0,1832,Suzuki Cultus,2019.0,7842141.0,2020-11-16,Islamabad,2020.0,11.0,1449.0,Toyota Fortuner,Battery Replacement,6029.0,2025-02-05,2025.0,2.0,7848170.0
7763.0,1832,Suzuki Cultus,2019.0,7842141.0,2020-11-16,Islamabad,2020.0,11.0,3117.0,Suzuki Alto,Brake Service,63937.0,2021-12-10,2021.0,12.0,7906078.0
9491.0,1832,Honda City,2018.0,2649795.0,2025-07-10,Karachi,2025.0,7.0,1449.0,Toyota Fortuner,Battery Replacement,6029.0,2025-02-05,2025.0,2.0,2655824.0
9491.0,1832,Honda City,2018.0,2649795.0,2025-07-10,Karachi,2025.0,7.0,3117.0,Suzuki Alto,Brake Service,63937.0,2021-12-10,2021.0,12.0,2713732.0
6734.0,1833,Suzuki Cultus,2019.0,2622394.0,2022-07-03,Karachi,2022.0,7.0,152.0,MG HS,Brake Service,45859.0,2024-01-05,2024.0,1.0,2668253.0
8985.0,1833,Hyundai Tucson,2015.0,7620700.0,2021-04-02,Multan,2021.0,4.0,152.0,MG HS,Brake Service,45859.0,2024-01-05,2024.0,1.0,7666559.0
8405.0,1834,Suzuki Alto,2019.0,8994035.0,2024-12-21,Karachi,2024.0,12.0,4128.0,Kia Sportage,Tire Rotation,53669.0,2023-06-28,2023.0,6.0,9047704.0
8405.0,1834,Suzuki Alto,2019.0,8994035.0,2024-12-21,Karachi,2024.0,12.0,8367.0,Toyota Corolla,Battery Replacement,28303.0,2024-03-12,2024.0,3.0,9022338.0
947.0,1835,MG HS,2017.0,7867669.0,2022-08-23,Islamabad,2022.0,8.0,2165.0,Changan Alsvin,Tire Rotation,41201.0,2022-04-23,2022.0,4.0,7908870.0
947.0,1835,MG HS,2017.0,7867669.0,2022-08-23,Islamabad,2022.0,8.0,4638.0,Toyota Corolla,Tire Rotation,51825.0,2023-10-16,2023.0,10.0,7919494.0
8255.0,1835,Hyundai Tucson,2021.0,3192190.0,2023-01-08,Peshawar,2023.0,1.0,2165.0,Changan Alsvin,Tire Rotation,41201.0,2022-04-23,2022.0,4.0,3233391.0
8255.0,1835,Hyundai Tucson,2021.0,3192190.0,2023-01-08,Peshawar,2023.0,1.0,4638.0,Toyota Corolla,Tire Rotation,51825.0,2023-10-16,2023.0,10.0,3244015.0
9824.0,1836,Toyota Fortuner,2021.0,8259358.0,2024-08-12,Lahore,2024.0,8.0,,,,,,,,
2399.0,1837,Suzuki Alto,2020.0,9784804.0,2022-09-16,Multan,2022.0,9.0,,,,,,,,
6979.0,1837,Honda Civic,2019.0,5066274.0,2025-05-03,Karachi,2025.0,5.0,,,,,,,,
4173.0,1838,Honda City,2020.0,3375205.0,2025-04-17,Quetta,2025.0,4.0,2510.0,Toyota Corolla,Battery Replacement,51096.0,2022-07-26,2022.0,7.0,3426301.0
4173.0,1838,Honda City,2020.0,3375205.0,2025-04-17,Quetta,2025.0,4.0,8435.0,Suzuki Alto,Brake Service,25470.0,2025-06-10,2025.0,6.0,3400675.0
615.0,1839,Honda City,2017.0,3866457.0,2025-03-05,Lahore,2025.0,3.0,5714.0,Toyota Corolla,Engine Check,52473.0,2025-07-19,2025.0,7.0,3918930.0
1874.0,1839,Suzuki Cultus,2017.0,6202939.0,2023-04-12,Faisalabad,2023.0,4.0,5714.0,Toyota Corolla,Engine Check,52473.0,2025-07-19,2025.0,7.0,6255412.0
,1840,,,,,,,,3848.0,Suzuki Cultus,Battery Replacement,63550.0,2023-03-10,2023.0,3.0,
6935.0,1841,Hyundai Tucson,2022.0,4546144.0,2022-09-14,Multan,2022.0,9.0,3373.0,Suzuki Cultus,Oil Change,46215.0,2021-10-28,2021.0,10.0,4592359.0
6935.0,1841,Hyundai Tucson,2022.0,4546144.0,2022-09-14,Multan,2022.0,9.0,8340.0,Suzuki Cultus,Engine Check,42327.0,2023-07-12,2023.0,7.0,4588471.0
8353.0,1841,Changan Alsvin,2020.0,4263772.0,2023-03-22,Islamabad,2023.0,3.0,3373.0,Suzuki Cultus,Oil Change,46215.0,2021-10-28,2021.0,10.0,4309987.0
8353.0,1841,Changan Alsvin,2020.0,4263772.0,2023-03-22,Islamabad,2023.0,3.0,8340.0,Suzuki Cultus,Engine Check,42327.0,2023-07-12,2023.0,7.0,4306099.0
325.0,1842,MG HS,2016.0,9417871.0,2022-01-12,Lahore,2022.0,1.0,,,,,,,,
2957.0,1842,Changan Alsvin,2016.0,6035553.0,2024-01-04,Karachi,2024.0,1.0,,,,,,,,
2864.0,1843,Honda Civic,2019.0,8209235.0,2022-01-20,Karachi,2022.0,1.0,258.0,Hyundai Tucson,Tire Rotation,56027.0,2024-04-12,2024.0,4.0,8265262.0
202.0,1844,MG HS,2015.0,4656903.0,2021-06-28,Peshawar,2021.0,6.0,,,,,,,,
9987.0,1844,Suzuki Cultus,2019.0,7127372.0,2021-02-16,Lahore,2021.0,2.0,,,,,,,,
,1845,,,,,,,,9977.0,Changan Alsvin,Tire Rotation,69408.0,2022-01-29,2022.0,1.0,
1908.0,1846,Suzuki Alto,2020.0,6922906.0,2020-12-01,Faisalabad,2020.0,12.0,4339.0,Kia Sportage,Brake Service,75456.0,2025-05-02,2025.0,5.0,6998362.0
1908.0,1846,Suzuki Alto,2020.0,6922906.0,2020-12-01,Faisalabad,2020.0,12.0,6056.0,Toyota Fortuner,Battery Replacement,48024.0,2025-09-01,2025.0,9.0,6970930.0
3023.0,1846,Toyota Fortuner,2018.0,1235931.0,2023-03-21,Multan,2023.0,3.0,4339.0,Kia Sportage,Brake Service,75456.0,2025-05-02,2025.0,5.0,1311387.0
3023.0,1846,Toyota Fortuner,2018.0,1235931.0,2023-03-21,Multan,2023.0,3.0,6056.0,Toyota Fortuner,Battery Replacement,48024.0,2025-09-01,2025.0,9.0,1283955.0
9054.0,1846,Changan Alsvin,2020.0,8758241.0,2023-03-07,Quetta,2023.0,3.0,4339.0,Kia Sportage,Brake Service,75456.0,2025-05-02,2025.0,5.0,8833697.0
9054.0,1846,Changan Alsvin,2020.0,8758241.0,2023-03-07,Quetta,2023.0,3.0,6056.0,Toyota Fortuner,Battery Replacement,48024.0,2025-09-01,2025.0,9.0,8806265.0
2762.0,1847,Toyota Fortuner,2018.0,6336423.0,2025-02-02,Quetta,2025.0,2.0,1909.0,Kia Sportage,Engine Check,7757.0,2024-09-27,2024.0,9.0,6344180.0
3337.0,1848,Changan Alsvin,2018.0,5153559.0,2024-03-11,Quetta,2024.0,3.0,3407.0,Honda Civic,Battery Replacement,66618.0,2021-12-18,2021.0,12.0,5220177.0
4018.0,1848,MG HS,2021.0,6457481.0,2021-07-04,Islamabad,2021.0,7.0,3407.0,Honda Civic,Battery Replacement,66618.0,2021-12-18,2021.0,12.0,6524099.0
6462.0,1848,Suzuki Alto,2019.0,5027810.0,2024-12-17,Multan,2024.0,12.0,3407.0,Honda Civic,Battery Replacement,66618.0,2021-12-18,2021.0,12.0,5094428.0
671.0,1849,Honda Civic,2015.0,8057664.0,2025-01-19,Peshawar,2025.0,1.0,7732.0,Kia Sportage,Engine Check,14037.0,2024-04-11,2024.0,4.0,8071701.0
4497.0,1849,Honda Civic,2016.0,8640790.0,2021-02-14,Quetta,2021.0,2.0,7732.0,Kia Sportage,Engine Check,14037.0,2024-04-11,2024.0,4.0,8654827.0
6519.0,1849,Kia Sportage,2020.0,8327678.0,2021-08-27,Lahore,2021.0,8.0,7732.0,Kia Sportage,Engine Check,14037.0,2024-04-11,2024.0,4.0,8341715.0
9097.0,1849,Kia Sportage,2017.0,2409115.0,2025-06-23,Peshawar,2025.0,6.0,7732.0,Kia Sportage,Engine Check,14037.0,2024-04-11,2024.0,4.0,2423152.0
3569.0,1850,Kia Sportage,2017.0,6861352.0,2022-02-24,Faisalabad,2022.0,2.0,6858.0,MG HS,Brake Service,63705.0,2022-11-14,2022.0,11.0,6925057.0
3569.0,1850,Kia Sportage,2017.0,6861352.0,2022-02-24,Faisalabad,2022.0,2.0,8846.0,Toyota Fortuner,Battery Replacement,17395.0,2024-07-06,2024.0,7.0,6878747.0
7027.0,1850,Hyundai Tucson,2023.0,9704901.0,2023-08-21,Peshawar,2023.0,8.0,6858.0,MG HS,Brake Service,63705.0,2022-11-14,2022.0,11.0,9768606.0
7027.0,1850,Hyundai Tucson,2023.0,9704901.0,2023-08-21,Peshawar,2023.0,8.0,8846.0,Toyota Fortuner,Battery Replacement,17395.0,2024-07-06,2024.0,7.0,9722296.0
8514.0,1850,Changan Alsvin,2017.0,1276992.0,2023-10-05,Karachi,2023.0,10.0,6858.0,MG HS,Brake Service,63705.0,2022-11-14,2022.0,11.0,1340697.0
8514.0,1850,Changan Alsvin,2017.0,1276992.0,2023-10-05,Karachi,2023.0,10.0,8846.0,Toyota Fortuner,Battery Replacement,17395.0,2024-07-06,2024.0,7.0,1294387.0
5665.0,1851,Kia Sportage,2020.0,6141792.0,2022-01-27,Quetta,2022.0,1.0,6622.0,Toyota Corolla,Oil Change,46035.0,2025-06-16,2025.0,6.0,6187827.0
5665.0,1851,Kia Sportage,2020.0,6141792.0,2022-01-27,Quetta,2022.0,1.0,7798.0,Hyundai Tucson,Battery Replacement,13132.0,2025-04-13,2025.0,4.0,6154924.0
6612.0,1851,Changan Alsvin,2023.0,6309732.0,2024-06-03,Faisalabad,2024.0,6.0,6622.0,Toyota Corolla,Oil Change,46035.0,2025-06-16,2025.0,6.0,6355767.0
6612.0,1851,Changan Alsvin,2023.0,6309732.0,2024-06-03,Faisalabad,2024.0,6.0,7798.0,Hyundai Tucson,Battery Replacement,13132.0,2025-04-13,2025.0,4.0,6322864.0
,1852,,,,,,,,459.0,Toyota Fortuner,Tire Rotation,15181.0,2022-01-06,2022.0,1.0,
,1852,,,,,,,,3881.0,Kia Sportage,Engine Check,45898.0,2024-08-03,2024.0,8.0,
,1852,,,,,,,,6046.0,Honda City,Oil Change,60564.0,2023-06-27,2023.0,6.0,
571.0,1853,Hyundai Tucson,2017.0,9662484.0,2023-08-23,Peshawar,2023.0,8.0,1580.0,Kia Sportage,Brake Service,6639.0,2022-08-20,2022.0,8.0,9669123.0
571.0,1853,Hyundai Tucson,2017.0,9662484.0,2023-08-23,Peshawar,2023.0,8.0,3273.0,Changan Alsvin,Tire Rotation,37144.0,2025-07-09,2025.0,7.0,9699628.0
571.0,1853,Hyundai Tucson,2017.0,9662484.0,2023-08-23,Peshawar,2023.0,8.0,6999.0,Kia Sportage,Battery Replacement,39299.0,2022-02-15,2022.0,2.0,9701783.0
571.0,1853,Hyundai Tucson,2017.0,9662484.0,2023-08-23,Peshawar,2023.0,8.0,7274.0,Suzuki Cultus,Tire Rotation,54930.0,2024-05-15,2024.0,5.0,9717414.0
156.0,1854,Suzuki Cultus,2023.0,5375375.0,2022-09-26,Karachi,2022.0,9.0,5582.0,Suzuki Alto,Tire Rotation,24230.0,2024-09-23,2024.0,9.0,5399605.0
4085.0,1854,Honda City,2020.0,9933143.0,2024-05-17,Quetta,2024.0,5.0,5582.0,Suzuki Alto,Tire Rotation,24230.0,2024-09-23,2024.0,9.0,9957373.0
991.0,1855,Honda City,2017.0,3389531.0,2022-06-13,Karachi,2022.0,6.0,8208.0,Honda Civic,Brake Service,72339.0,2022-03-11,2022.0,3.0,3461870.0
2527.0,1855,Toyota Corolla,2019.0,1687268.0,2021-08-30,Lahore,2021.0,8.0,8208.0,Honda Civic,Brake Service,72339.0,2022-03-11,2022.0,3.0,1759607.0
5460.0,1855,MG HS,2019.0,1383172.0,2024-07-05,Faisalabad,2024.0,7.0,8208.0,Honda Civic,Brake Service,72339.0,2022-03-11,2022.0,3.0,1455511.0
9395.0,1855,MG HS,2022.0,6671656.0,2022-01-10,Quetta,2022.0,1.0,8208.0,Honda Civic,Brake Service,72339.0,2022-03-11,2022.0,3.0,6743995.0
9926.0,1855,Hyundai Tucson,2022.0,6648708.0,2025-04-01,Faisalabad,2025.0,4.0,8208.0,Honda Civic,Brake Service,72339.0,2022-03-11,2022.0,3.0,6721047.0
1511.0,1856,Honda City,2018.0,2247346.0,2025-03-28,Peshawar,2025.0,3.0,3646.0,Honda Civic,Tire Rotation,22836.0,2024-11-22,2024.0,11.0,2270182.0
2319.0,1856,Suzuki Alto,2024.0,5625944.0,2023-04-17,Faisalabad,2023.0,4.0,3646.0,Honda Civic,Tire Rotation,22836.0,2024-11-22,2024.0,11.0,5648780.0
3674.0,1856,Toyota Corolla,2018.0,6298291.0,2022-02-08,Multan,2022.0,2.0,3646.0,Honda Civic,Tire Rotation,22836.0,2024-11-22,2024.0,11.0,6321127.0
5639.0,1856,Kia Sportage,2018.0,2166208.0,2021-04-10,Quetta,2021.0,4.0,3646.0,Honda Civic,Tire Rotation,22836.0,2024-11-22,2024.0,11.0,2189044.0
9173.0,1856,Kia Sportage,2019.0,6986180.0,2021-09-27,Multan,2021.0,9.0,3646.0,Honda Civic,Tire Rotation,22836.0,2024-11-22,2024.0,11.0,7009016.0
528.0,1857,Toyota Corolla,2023.0,9157006.0,2022-07-03,Islamabad,2022.0,7.0,2435.0,Honda Civic,Engine Check,29317.0,2025-06-27,2025.0,6.0,9186323.0
2885.0,1857,MG HS,2019.0,9503341.0,2023-10-10,Quetta,2023.0,10.0,2435.0,Honda Civic,Engine Check,29317.0,2025-06-27,2025.0,6.0,9532658.0
930.0,1858,Honda City,2015.0,3385529.0,2023-10-07,Karachi,2023.0,10.0,374.0,Hyundai Tucson,Brake Service,16048.0,2023-12-28,2023.0,12.0,3401577.0
930.0,1858,Honda City,2015.0,3385529.0,2023-10-07,Karachi,2023.0,10.0,1928.0,Suzuki Cultus,Brake Service,17478.0,2022-06-27,2022.0,6.0,3403007.0
930.0,1858,Honda City,2015.0,3385529.0,2023-10-07,Karachi,2023.0,10.0,3808.0,Suzuki Cultus,Oil Change,43638.0,2023-09-05,2023.0,9.0,3429167.0
930.0,1858,Honda City,2015.0,3385529.0,2023-10-07,Karachi,2023.0,10.0,5641.0,Toyota Fortuner,Engine Check,37664.0,2024-06-16,2024.0,6.0,3423193.0
4283.0,1858,Honda City,2017.0,8684286.0,2022-01-11,Quetta,2022.0,1.0,374.0,Hyundai Tucson,Brake Service,16048.0,2023-12-28,2023.0,12.0,8700334.0
4283.0,1858,Honda City,2017.0,8684286.0,2022-01-11,Quetta,2022.0,1.0,1928.0,Suzuki Cultus,Brake Service,17478.0,2022-06-27,2022.0,6.0,8701764.0
4283.0,1858,Honda City,2017.0,8684286.0,2022-01-11,Quetta,2022.0,1.0,3808.0,Suzuki Cultus,Oil Change,43638.0,2023-09-05,2023.0,9.0,8727924.0
4283.0,1858,Honda City,2017.0,8684286.0,2022-01-11,Quetta,2022.0,1.0,5641.0,Toyota Fortuner,Engine Check,37664.0,2024-06-16,2024.0,6.0,8721950.0
7603.0,1858,MG HS,2021.0,8827935.0,2021-08-29,Lahore,2021.0,8.0,374.0,Hyundai Tucson,Brake Service,16048.0,2023-12-28,2023.0,12.0,8843983.0
7603.0,1858,MG HS,2021.0,8827935.0,2021-08-29,Lahore,2021.0,8.0,1928.0,Suzuki Cultus,Brake Service,17478.0,2022-06-27,2022.0,6.0,8845413.0
7603.0,1858,MG HS,2021.0,8827935.0,2021-08-29,Lahore,2021.0,8.0,3808.0,Suzuki Cultus,Oil Change,43638.0,2023-09-05,2023.0,9.0,8871573.0
7603.0,1858,MG HS,2021.0,8827935.0,2021-08-29,Lahore,2021.0,8.0,5641.0,Toyota Fortuner,Engine Check,37664.0,2024-06-16,2024.0,6.0,8865599.0
5852.0,1859,Toyota Fortuner,2016.0,5668961.0,2022-06-28,Quetta,2022.0,6.0,4527.0,Suzuki Alto,Engine Check,49711.0,2022-11-29,2022.0,11.0,5718672.0
5852.0,1859,Toyota Fortuner,2016.0,5668961.0,2022-06-28,Quetta,2022.0,6.0,7201.0,Kia Sportage,Tire Rotation,76146.0,2024-05-11,2024.0,5.0,5745107.0
4966.0,1860,Honda Civic,2016.0,2798935.0,2025-06-04,Faisalabad,2025.0,6.0,3868.0,Changan Alsvin,Tire Rotation,68797.0,2025-07-08,2025.0,7.0,2867732.0
4966.0,1860,Honda Civic,2016.0,2798935.0,2025-06-04,Faisalabad,2025.0,6.0,8920.0,Suzuki Cultus,Tire Rotation,62848.0,2024-08-09,2024.0,8.0,2861783.0
4966.0,1860,Honda Civic,2016.0,2798935.0,2025-06-04,Faisalabad,2025.0,6.0,9126.0,Honda Civic,Battery Replacement,54255.0,2024-08-01,2024.0,8.0,2853190.0
9663.0,1860,Toyota Fortuner,2024.0,3070073.0,2024-05-23,Peshawar,2024.0,5.0,3868.0,Changan Alsvin,Tire Rotation,68797.0,2025-07-08,2025.0,7.0,3138870.0
9663.0,1860,Toyota Fortuner,2024.0,3070073.0,2024-05-23,Peshawar,2024.0,5.0,8920.0,Suzuki Cultus,Tire Rotation,62848.0,2024-08-09,2024.0,8.0,3132921.0
9663.0,1860,Toyota Fortuner,2024.0,3070073.0,2024-05-23,Peshawar,2024.0,5.0,9126.0,Honda Civic,Battery Replacement,54255.0,2024-08-01,2024.0,8.0,3124328.0
6585.0,1861,Hyundai Tucson,2024.0,1253583.0,2021-09-10,Multan,2021.0,9.0,,,,,,,,
9161.0,1861,Toyota Corolla,2017.0,2663649.0,2024-12-25,Multan,2024.0,12.0,,,,,,,,
2439.0,1862,Toyota Corolla,2023.0,4963209.0,2022-08-14,Islamabad,2022.0,8.0,633.0,Honda Civic,Engine Check,77132.0,2024-03-07,2024.0,3.0,5040341.0
2439.0,1862,Toyota Corolla,2023.0,4963209.0,2022-08-14,Islamabad,2022.0,8.0,6239.0,Honda Civic,Battery Replacement,49300.0,2024-01-13,2024.0,1.0,5012509.0
5940.0,1862,Honda Civic,2024.0,1328996.0,2022-10-11,Islamabad,2022.0,10.0,633.0,Honda Civic,Engine Check,77132.0,2024-03-07,2024.0,3.0,1406128.0
5940.0,1862,Honda Civic,2024.0,1328996.0,2022-10-11,Islamabad,2022.0,10.0,6239.0,Honda Civic,Battery Replacement,49300.0,2024-01-13,2024.0,1.0,1378296.0
8465.0,1862,Suzuki Cultus,2020.0,7032100.0,2021-06-27,Islamabad,2021.0,6.0,633.0,Honda Civic,Engine Check,77132.0,2024-03-07,2024.0,3.0,7109232.0
8465.0,1862,Suzuki Cultus,2020.0,7032100.0,2021-06-27,Islamabad,2021.0,6.0,6239.0,Honda Civic,Battery Replacement,49300.0,2024-01-13,2024.0,1.0,7081400.0
,1863,,,,,,,,9564.0,Suzuki Cultus,Tire Rotation,13421.0,2023-11-25,2023.0,11.0,
893.0,1864,Hyundai Tucson,2015.0,5275739.0,2024-03-24,Multan,2024.0,3.0,583.0,Suzuki Cultus,Oil Change,63486.0,2024-02-18,2024.0,2.0,5339225.0
1797.0,1864,Changan Alsvin,2017.0,7839341.0,2023-10-23,Karachi,2023.0,10.0,583.0,Suzuki Cultus,Oil Change,63486.0,2024-02-18,2024.0,2.0,7902827.0
3064.0,1864,Suzuki Cultus,2024.0,3459754.0,2022-03-21,Islamabad,2022.0,3.0,583.0,Suzuki Cultus,Oil Change,63486.0,2024-02-18,2024.0,2.0,3523240.0
8703.0,1864,Toyota Corolla,2017.0,5068029.0,2024-07-21,Peshawar,2024.0,7.0,583.0,Suzuki Cultus,Oil Change,63486.0,2024-02-18,2024.0,2.0,5131515.0
9841.0,1865,Changan Alsvin,2015.0,4846137.0,2021-06-09,Lahore,2021.0,6.0,98.0,Toyota Corolla,Engine Check,62482.0,2024-03-27,2024.0,3.0,4908619.0
9841.0,1865,Changan Alsvin,2015.0,4846137.0,2021-06-09,Lahore,2021.0,6.0,6834.0,Suzuki Alto,Battery Replacement,73204.0,2022-09-24,2022.0,9.0,4919341.0
932.0,1866,Suzuki Alto,2019.0,2889638.0,2020-12-17,Faisalabad,2020.0,12.0,,,,,,,,
7304.0,1866,MG HS,2015.0,6955414.0,2022-01-22,Islamabad,2022.0,1.0,,,,,,,,
